Date,Sex,Age Group,Total Deaths,COVID-19 Deaths
2021-10-23,Male,25-34 Years,"1,126",101
2021-10-23,Male,35-44 Years,"1,675",293
2021-10-23,Male,45-54 Years,"2,687",594
2021-10-23,Male,55-64 Years,"5,746","1,078"
2021-10-23,Male,65-74 Years,"7,983","1,254"
2021-10-23,Male,75-84 Years,"8,374","1,036"
2021-10-23,Male,85+ Years,"7,189",737
2021-10-23,Female,All Ages,"31,435","3,830"
2021-10-23,Female,<1 Years,195,0
2021-10-23,Female,1-4 Years,32,0
2021-10-23,Female,5-14 Years,31,3
2021-10-23,Female,15-24 Years,218,10
2021-10-23,Female,25-34 Years,468,92
2021-10-23,Female,35-44 Years,839,148
2021-10-23,Female,45-54 Years,"1,606",354
2021-10-23,Female,55-64 Years,"3,526",640
2021-10-23,Female,65-74 Years,"6,071",927
2021-10-23,Female,75-84 Years,"7,733",826
2021-10-23,Female,85+ Years,"10,716",830
2021-10-30,All Sex,All Ages,"66,477","7,974"
2021-10-30,All Sex,<1 Years,359,2
2021-10-30,All Sex,1-4 Years,71,1
2021-10-30,All Sex,5-14 Years,131,7
2021-10-30,All Sex,15-24 Years,784,37
2021-10-30,All Sex,25-34 Years,"1,611",141
2021-10-30,All Sex,35-44 Years,"2,417",346
2021-10-30,All Sex,45-54 Years,"4,160",858
2021-10-30,All Sex,55-64 Years,"9,059","1,475"
2021-10-30,All Sex,65-74 Years,"13,876","2,016"
2021-10-30,All Sex,75-84 Years,"15,996","1,694"
2021-10-30,All Sex,85+ Years,"18,013","1,397"
2021-10-30,Male,All Ages,"34,984","4,431"
2021-10-30,Male,<1 Years,184,2
2021-10-30,Male,1-4 Years,40,1
2021-10-30,Male,5-14 Years,89,4
2021-10-30,Male,15-24 Years,595,24
2021-10-30,Male,25-34 Years,"1,095",82
2021-10-30,Male,35-44 Years,"1,573",193
2021-10-30,Male,45-54 Years,"2,621",550
2021-10-30,Male,55-64 Years,"5,446",859
2021-10-30,Male,65-74 Years,"7,947","1,140"
2021-10-30,Male,75-84 Years,"8,340",942
2021-10-30,Male,85+ Years,"7,054",634
2021-10-30,Female,All Ages,"31,493","3,543"
2021-10-30,Female,<1 Years,175,0
2021-10-30,Female,1-4 Years,31,0
2021-10-30,Female,5-14 Years,42,3
2021-10-30,Female,15-24 Years,189,13
2021-10-30,Female,25-34 Years,516,59
2021-10-30,Female,35-44 Years,844,153
2021-10-30,Female,45-54 Years,"1,539",308
2021-10-30,Female,55-64 Years,"3,613",616
2021-10-30,Female,65-74 Years,"5,929",876
2021-10-30,Female,75-84 Years,"7,656",752
2021-10-30,Female,85+ Years,"10,959",763
2021-11-06,All Sex,All Ages,"66,620","7,302"
2021-11-06,All Sex,<1 Years,372,2
2021-11-06,All Sex,1-4 Years,64,5
2021-11-06,All Sex,5-14 Years,101,5
2021-11-06,All Sex,15-24 Years,766,29
2021-11-06,All Sex,25-34 Years,"1,612",128
2021-11-06,All Sex,35-44 Years,"2,418",331
2021-11-06,All Sex,45-54 Years,"4,146",720
2021-11-06,All Sex,55-64 Years,"9,058","1,358"
2021-11-06,All Sex,65-74 Years,"13,814","1,760"
2021-11-06,All Sex,75-84 Years,"16,111","1,620"
2021-11-06,All Sex,85+ Years,"18,158","1,344"
2021-11-06,Male,All Ages,"35,217","4,222"
2021-11-06,Male,<1 Years,210,2
2021-11-06,Male,1-4 Years,35,3
2021-11-06,Male,5-14 Years,48,2
2021-11-06,Male,15-24 Years,559,13
2021-11-06,Male,25-34 Years,"1,163",86
2021-11-06,Male,35-44 Years,"1,652",212
2021-11-06,Male,45-54 Years,"2,592",451
2021-11-06,Male,55-64 Years,"5,517",848
2021-11-06,Male,65-74 Years,"8,014","1,035"
2021-11-06,Male,75-84 Years,"8,259",939
2021-11-06,Male,85+ Years,"7,168",631
2021-11-06,Female,All Ages,"31,403","3,080"
2021-11-06,Female,<1 Years,162,0
2021-11-06,Female,1-4 Years,29,2
2021-11-06,Female,5-14 Years,53,3
2021-11-06,Female,15-24 Years,207,16
2021-11-06,Female,25-34 Years,449,42
2021-11-06,Female,35-44 Years,766,119
2021-11-06,Female,45-54 Years,"1,554",269
2021-11-06,Female,55-64 Years,"3,541",510
2021-11-06,Female,65-74 Years,"5,800",725
2021-11-06,Female,75-84 Years,"7,852",681
2021-11-06,Female,85+ Years,"10,990",713
2021-11-13,All Sex,All Ages,"67,460","7,174"
2021-11-13,All Sex,<1 Years,368,5
2021-11-13,All Sex,1-4 Years,72,0
2021-11-13,All Sex,5-14 Years,102,2
2021-11-13,All Sex,15-24 Years,707,31
2021-11-13,All Sex,25-34 Years,"1,532",122
2021-11-13,All Sex,35-44 Years,"2,420",314
2021-11-13,All Sex,45-54 Years,"3,962",668
2021-11-13,All Sex,55-64 Years,"9,133","1,247"
2021-11-13,All Sex,65-74 Years,"13,858","1,741"
2021-11-13,All Sex,75-84 Years,"16,541","1,628"
2021-11-13,All Sex,85+ Years,"18,765","1,416"
2021-11-13,Male,All Ages,"35,617","4,038"
2021-11-13,Male,<1 Years,200,1
2021-11-13,Male,1-4 Years,33,0
2021-11-13,Male,5-14 Years,64,2
2021-11-13,Male,15-24 Years,507,21
2021-11-13,Male,25-34 Years,"1,031",71
2021-11-13,Male,35-44 Years,"1,583",187
2021-11-13,Male,45-54 Years,"2,481",420
2021-11-13,Male,55-64 Years,"5,564",758
2021-11-13,Male,65-74 Years,"8,021",995
2021-11-13,Male,75-84 Years,"8,655",922
2021-11-13,Male,85+ Years,"7,478",661
2021-11-13,Female,All Ages,"31,843","3,136"
2021-11-13,Female,<1 Years,168,4
2021-11-13,Female,1-4 Years,39,0
2021-11-13,Female,5-14 Years,38,0
2021-11-13,Female,15-24 Years,200,10
2021-11-13,Female,25-34 Years,501,51
2021-11-13,Female,35-44 Years,837,127
2021-11-13,Female,45-54 Years,"1,481",248
2021-11-13,Female,55-64 Years,"3,569",489
2021-11-13,Female,65-74 Years,"5,837",746
2021-11-13,Female,75-84 Years,"7,886",706
2021-11-13,Female,85+ Years,"11,287",755
2021-11-20,All Sex,All Ages,"66,960","7,325"
2021-11-20,All Sex,<1 Years,364,1
2021-11-20,All Sex,1-4 Years,79,2
2021-11-20,All Sex,5-14 Years,107,2
2021-11-20,All Sex,15-24 Years,733,40
2021-11-20,All Sex,25-34 Years,"1,489",122
2021-11-20,All Sex,35-44 Years,"2,369",329
2021-11-20,All Sex,45-54 Years,"3,934",630
2021-11-20,All Sex,55-64 Years,"9,098","1,346"
2021-11-20,All Sex,65-74 Years,"13,897","1,739"
2021-11-20,All Sex,75-84 Years,"16,433","1,727"
2021-11-20,All Sex,85+ Years,"18,457","1,387"
2021-11-20,Male,All Ages,"35,583","4,127"
2021-11-20,Male,<1 Years,208,0
2021-11-20,Male,1-4 Years,39,0
2021-11-20,Male,5-14 Years,55,1
2021-11-20,Male,15-24 Years,542,25
2021-11-20,Male,25-34 Years,"1,006",76
2021-11-20,Male,35-44 Years,"1,561",190
2021-11-20,Male,45-54 Years,"2,476",382
2021-11-20,Male,55-64 Years,"5,616",844
2021-11-20,Male,65-74 Years,"8,082",992
2021-11-20,Male,75-84 Years,"8,569",988
2021-11-20,Male,85+ Years,"7,429",629
2021-11-20,Female,All Ages,"31,377","3,198"
2021-11-20,Female,<1 Years,156,1
2021-11-20,Female,1-4 Years,40,2
2021-11-20,Female,5-14 Years,52,1
2021-11-20,Female,15-24 Years,191,15
2021-11-20,Female,25-34 Years,483,46
2021-11-20,Female,35-44 Years,808,139
2021-11-20,Female,45-54 Years,"1,458",248
2021-11-20,Female,55-64 Years,"3,482",502
2021-11-20,Female,65-74 Years,"5,815",747
2021-11-20,Female,75-84 Years,"7,864",739
2021-11-20,Female,85+ Years,"11,028",758
2021-11-27,All Sex,All Ages,"67,967","7,897"
2021-11-27,All Sex,<1 Years,403,2
2021-11-27,All Sex,1-4 Years,72,0
2021-11-27,All Sex,5-14 Years,159,4
2021-11-27,All Sex,15-24 Years,692,31
2021-11-27,All Sex,25-34 Years,"1,519",127
2021-11-27,All Sex,35-44 Years,"2,483",339
2021-11-27,All Sex,45-54 Years,"4,107",684
2021-11-27,All Sex,55-64 Years,"9,058","1,415"
2021-11-27,All Sex,65-74 Years,"14,147","1,941"
2021-11-27,All Sex,75-84 Years,"16,546","1,841"
2021-11-27,All Sex,85+ Years,"18,781","1,513"
2021-11-27,Male,All Ages,"36,141","4,546"
2021-11-27,Male,<1 Years,239,2
2021-11-27,Male,1-4 Years,45,0
2021-11-27,Male,5-14 Years,96,1
2021-11-27,Male,15-24 Years,537,19
2021-11-27,Male,25-34 Years,"1,087",80
2021-11-27,Male,35-44 Years,"1,635",213
2021-11-27,Male,45-54 Years,"2,541",448
2021-11-27,Male,55-64 Years,"5,499",885
2021-11-27,Male,65-74 Years,"8,201","1,133"
2021-11-27,Male,75-84 Years,"8,666","1,052"
2021-11-27,Male,85+ Years,"7,595",713
2021-11-27,Female,All Ages,"31,826","3,351"
2021-11-27,Female,<1 Years,164,0
2021-11-27,Female,1-4 Years,27,0
2021-11-27,Female,5-14 Years,63,3
2021-11-27,Female,15-24 Years,155,12
2021-11-27,Female,25-34 Years,432,47
2021-11-27,Female,35-44 Years,848,126
2021-11-27,Female,45-54 Years,"1,566",236
2021-11-27,Female,55-64 Years,"3,559",530
2021-11-27,Female,65-74 Years,"5,946",808
2021-11-27,Female,75-84 Years,"7,880",789
2021-11-27,Female,85+ Years,"11,186",800
2021-12-04,All Sex,All Ages,"70,180","8,792"
2021-12-04,All Sex,<1 Years,367,7
2021-12-04,All Sex,1-4 Years,79,0
2021-12-04,All Sex,5-14 Years,119,3
2021-12-04,All Sex,15-24 Years,692,35
2021-12-04,All Sex,25-34 Years,"1,487",141
2021-12-04,All Sex,35-44 Years,"2,339",300
2021-12-04,All Sex,45-54 Years,"4,238",761
2021-12-04,All Sex,55-64 Years,"9,630","1,547"
2021-12-04,All Sex,65-74 Years,"14,758","2,256"
2021-12-04,All Sex,75-84 Years,"17,004","2,047"
2021-12-04,All Sex,85+ Years,"19,467","1,695"
2021-12-04,Male,All Ages,"36,991","4,965"
2021-12-04,Male,<1 Years,201,3
2021-12-04,Male,1-4 Years,47,0
2021-12-04,Male,5-14 Years,67,2
2021-12-04,Male,15-24 Years,473,13
2021-12-04,Male,25-34 Years,"1,046",95
2021-12-04,Male,35-44 Years,"1,495",182
2021-12-04,Male,45-54 Years,"2,616",479
2021-12-04,Male,55-64 Years,"5,918",949
2021-12-04,Male,65-74 Years,"8,535","1,300"
2021-12-04,Male,75-84 Years,"8,759","1,158"
2021-12-04,Male,85+ Years,"7,834",784
2021-12-04,Female,All Ages,"33,189","3,827"
2021-12-04,Female,<1 Years,166,4
2021-12-04,Female,1-4 Years,32,0
2021-12-04,Female,5-14 Years,52,1
2021-12-04,Female,15-24 Years,219,22
2021-12-04,Female,25-34 Years,441,46
2021-12-04,Female,35-44 Years,844,118
2021-12-04,Female,45-54 Years,"1,622",282
2021-12-04,Female,55-64 Years,"3,712",598
2021-12-04,Female,65-74 Years,"6,223",956
2021-12-04,Female,75-84 Years,"8,245",889
2021-12-04,Female,85+ Years,"11,633",911
2021-12-11,All Sex,All Ages,"72,143","9,744"
2021-12-11,All Sex,<1 Years,409,6
2021-12-11,All Sex,1-4 Years,70,1
2021-12-11,All Sex,5-14 Years,130,5
2021-12-11,All Sex,15-24 Years,722,43
2021-12-11,All Sex,25-34 Years,"1,559",146
2021-12-11,All Sex,35-44 Years,"2,523",404
2021-12-11,All Sex,45-54 Years,"4,354",821
2021-12-11,All Sex,55-64 Years,"9,973","1,789"
2021-12-11,All Sex,65-74 Years,"15,222","2,405"
2021-12-11,All Sex,75-84 Years,"17,386","2,308"
2021-12-11,All Sex,85+ Years,"19,795","1,816"
2021-12-11,Male,All Ages,"38,163","5,563"
2021-12-11,Male,<1 Years,238,2
2021-12-11,Male,1-4 Years,40,0
2021-12-11,Male,5-14 Years,80,4
2021-12-11,Male,15-24 Years,511,27
2021-12-11,Male,25-34 Years,"1,114",99
2021-12-11,Male,35-44 Years,"1,655",246
2021-12-11,Male,45-54 Years,"2,695",546
2021-12-11,Male,55-64 Years,"6,096","1,097"
2021-12-11,Male,65-74 Years,"8,849","1,398"
2021-12-11,Male,75-84 Years,"9,045","1,281"
2021-12-11,Male,85+ Years,"7,840",863
2021-12-11,Female,All Ages,"33,980","4,181"
2021-12-11,Female,<1 Years,171,4
2021-12-11,Female,1-4 Years,30,1
2021-12-11,Female,5-14 Years,50,1
2021-12-11,Female,15-24 Years,211,16
2021-12-11,Female,25-34 Years,445,47
2021-12-11,Female,35-44 Years,868,158
2021-12-11,Female,45-54 Years,"1,659",275
2021-12-11,Female,55-64 Years,"3,877",692
2021-12-11,Female,65-74 Years,"6,373","1,007"
2021-12-11,Female,75-84 Years,"8,341","1,027"
2021-12-11,Female,85+ Years,"11,955",953
2021-12-18,All Sex,All Ages,"71,333","10,267"
2021-12-18,All Sex,<1 Years,389,3
2021-12-18,All Sex,1-4 Years,84,0
2021-12-18,All Sex,5-14 Years,103,7
2021-12-18,All Sex,15-24 Years,709,36
2021-12-18,All Sex,25-34 Years,"1,537",153
2021-12-18,All Sex,35-44 Years,"2,470",405
2021-12-18,All Sex,45-54 Years,"4,373",921
2021-12-18,All Sex,55-64 Years,"9,821","1,888"
2021-12-18,All Sex,65-74 Years,"14,977","2,629"
2021-12-18,All Sex,75-84 Years,"17,486","2,367"
2021-12-18,All Sex,85+ Years,"19,384","1,858"
2021-12-18,Male,All Ages,"37,783","5,796"
2021-12-18,Male,<1 Years,232,2
2021-12-18,Male,1-4 Years,43,0
2021-12-18,Male,5-14 Years,58,3
2021-12-18,Male,15-24 Years,526,21
2021-12-18,Male,25-34 Years,"1,090",93
2021-12-18,Male,35-44 Years,"1,619",256
2021-12-18,Male,45-54 Years,"2,743",585
2021-12-18,Male,55-64 Years,"6,002","1,161"
2021-12-18,Male,65-74 Years,"8,647","1,524"
2021-12-18,Male,75-84 Years,"9,043","1,286"
2021-12-18,Male,85+ Years,"7,780",865
2021-12-18,Female,All Ages,"33,550","4,471"
2021-12-18,Female,<1 Years,157,1
2021-12-18,Female,1-4 Years,41,0
2021-12-18,Female,5-14 Years,45,4
2021-12-18,Female,15-24 Years,183,15
2021-12-18,Female,25-34 Years,447,60
2021-12-18,Female,35-44 Years,851,149
2021-12-18,Female,45-54 Years,"1,630",336
2021-12-18,Female,55-64 Years,"3,819",727
2021-12-18,Female,65-74 Years,"6,330","1,105"
2021-12-18,Female,75-84 Years,"8,443","1,081"
2021-12-18,Female,85+ Years,"11,604",993
2021-12-25,All Sex,All Ages,"72,320","10,473"
2021-12-25,All Sex,<1 Years,376,4
2021-12-25,All Sex,1-4 Years,75,1
2021-12-25,All Sex,5-14 Years,134,7
2021-12-25,All Sex,15-24 Years,687,36
2021-12-25,All Sex,25-34 Years,"1,582",191
2021-12-25,All Sex,35-44 Years,"2,478",430
2021-12-25,All Sex,45-54 Years,"4,389",888
2021-12-25,All Sex,55-64 Years,"9,807","1,884"
2021-12-25,All Sex,65-74 Years,"15,319","2,696"
2021-12-25,All Sex,75-84 Years,"17,942","2,520"
2021-12-25,All Sex,85+ Years,"19,531","1,816"
2021-12-25,Male,All Ages,"38,170","5,978"
2021-12-25,Male,<1 Years,218,2
2021-12-25,Male,1-4 Years,42,1
2021-12-25,Male,5-14 Years,82,3
2021-12-25,Male,15-24 Years,470,17
2021-12-25,Male,25-34 Years,"1,135",122
2021-12-25,Male,35-44 Years,"1,626",275
2021-12-25,Male,45-54 Years,"2,749",582
2021-12-25,Male,55-64 Years,"6,058","1,185"
2021-12-25,Male,65-74 Years,"8,717","1,523"
2021-12-25,Male,75-84 Years,"9,278","1,402"
2021-12-25,Male,85+ Years,"7,795",866
2021-12-25,Female,All Ages,"34,150","4,495"
2021-12-25,Female,<1 Years,158,2
2021-12-25,Female,1-4 Years,33,0
2021-12-25,Female,5-14 Years,52,4
2021-12-25,Female,15-24 Years,217,19
2021-12-25,Female,25-34 Years,447,69
2021-12-25,Female,35-44 Years,852,155
2021-12-25,Female,45-54 Years,"1,640",306
2021-12-25,Female,55-64 Years,"3,749",699
2021-12-25,Female,65-74 Years,"6,602","1,173"
2021-12-25,Female,75-84 Years,"8,664","1,118"
2021-12-25,Female,85+ Years,"11,736",950
2022-01-01,All Sex,All Ages,"74,422","11,693"
2022-01-01,All Sex,<1 Years,368,8
2022-01-01,All Sex,1-4 Years,81,7
2022-01-01,All Sex,5-14 Years,127,6
2022-01-01,All Sex,15-24 Years,746,52
2022-01-01,All Sex,25-34 Years,"1,723",226
2022-01-01,All Sex,35-44 Years,"2,625",485
2022-01-01,All Sex,45-54 Years,"4,615","1,048"
2022-01-01,All Sex,55-64 Years,"10,040","2,161"
2022-01-01,All Sex,65-74 Years,"15,823","2,906"
2022-01-01,All Sex,75-84 Years,"18,077","2,732"
2022-01-01,All Sex,85+ Years,"20,197","2,062"
2022-01-01,Male,All Ages,"39,233","6,472"
2022-01-01,Male,<1 Years,199,4
2022-01-01,Male,1-4 Years,54,4
2022-01-01,Male,5-14 Years,65,3
2022-01-01,Male,15-24 Years,548,32
2022-01-01,Male,25-34 Years,"1,203",142
2022-01-01,Male,35-44 Years,"1,695",304
2022-01-01,Male,45-54 Years,"2,876",650
2022-01-01,Male,55-64 Years,"6,021","1,294"
2022-01-01,Male,65-74 Years,"9,011","1,655"
2022-01-01,Male,75-84 Years,"9,459","1,495"
2022-01-01,Male,85+ Years,"8,102",889
2022-01-01,Female,All Ages,"35,189","5,221"
2022-01-01,Female,<1 Years,169,4
2022-01-01,Female,1-4 Years,27,3
2022-01-01,Female,5-14 Years,62,3
2022-01-01,Female,15-24 Years,198,20
2022-01-01,Female,25-34 Years,520,84
2022-01-01,Female,35-44 Years,930,181
2022-01-01,Female,45-54 Years,"1,739",398
2022-01-01,Female,55-64 Years,"4,019",867
2022-01-01,Female,65-74 Years,"6,812","1,251"
2022-01-01,Female,75-84 Years,"8,618","1,237"
2022-01-01,Female,85+ Years,"12,095","1,173"
2022-01-08,All Sex,All Ages,"79,748","15,127"
2022-01-08,All Sex,<1 Years,392,15
2022-01-08,All Sex,1-4 Years,60,3
2022-01-08,All Sex,5-14 Years,126,8
2022-01-08,All Sex,15-24 Years,690,70
2022-01-08,All Sex,25-34 Years,"1,665",266
2022-01-08,All Sex,35-44 Years,"2,731",539
2022-01-08,All Sex,45-54 Years,"4,872","1,241"
2022-01-08,All Sex,55-64 Years,"10,929","2,636"
2022-01-08,All Sex,65-74 Years,"16,718","3,584"
2022-01-08,All Sex,75-84 Years,"19,592","3,582"
2022-01-08,All Sex,85+ Years,"21,973","3,183"
2022-01-08,Male,All Ages,"42,301","8,424"
2022-01-08,Male,<1 Years,217,10
2022-01-08,Male,1-4 Years,38,1
2022-01-08,Male,5-14 Years,71,4
2022-01-08,Male,15-24 Years,485,47
2022-01-08,Male,25-34 Years,"1,123",158
2022-01-08,Male,35-44 Years,"1,745",323
2022-01-08,Male,45-54 Years,"3,019",800
2022-01-08,Male,55-64 Years,"6,714","1,578"
2022-01-08,Male,65-74 Years,"9,759","2,068"
2022-01-08,Male,75-84 Years,"10,335","1,956"
2022-01-08,Male,85+ Years,"8,795","1,479"
2022-01-08,Female,All Ages,"37,447","6,703"
2022-01-08,Female,<1 Years,175,5
2022-01-08,Female,1-4 Years,22,2
2022-01-08,Female,5-14 Years,55,4
2022-01-08,Female,15-24 Years,205,23
2022-01-08,Female,25-34 Years,542,108
2022-01-08,Female,35-44 Years,986,216
2022-01-08,Female,45-54 Years,"1,853",441
2022-01-08,Female,55-64 Years,"4,215","1,058"
2022-01-08,Female,65-74 Years,"6,959","1,516"
2022-01-08,Female,75-84 Years,"9,257","1,626"
2022-01-08,Female,85+ Years,"13,178","1,704"
2022-01-15,All Sex,All Ages,"85,029","19,099"
2022-01-15,All Sex,<1 Years,375,15
2022-01-15,All Sex,1-4 Years,87,11
2022-01-15,All Sex,5-14 Years,118,16
2022-01-15,All Sex,15-24 Years,665,66
2022-01-15,All Sex,25-34 Years,"1,611",257
2022-01-15,All Sex,35-44 Years,"2,732",582
2022-01-15,All Sex,45-54 Years,"4,758","1,332"
2022-01-15,All Sex,55-64 Years,"11,521","2,991"
2022-01-15,All Sex,65-74 Years,"17,703","4,407"
2022-01-15,All Sex,75-84 Years,"21,155","4,855"
2022-01-15,All Sex,85+ Years,"24,304","4,567"
2022-01-15,Male,All Ages,"45,024","10,736"
2022-01-15,Male,<1 Years,230,8
2022-01-15,Male,1-4 Years,44,6
2022-01-15,Male,5-14 Years,61,6
2022-01-15,Male,15-24 Years,458,35
2022-01-15,Male,25-34 Years,"1,109",164
2022-01-15,Male,35-44 Years,"1,778",373
2022-01-15,Male,45-54 Years,"2,974",821
2022-01-15,Male,55-64 Years,"7,047","1,828"
2022-01-15,Male,65-74 Years,"10,200","2,528"
2022-01-15,Male,75-84 Years,"11,160","2,755"
2022-01-15,Male,85+ Years,"9,963","2,212"
2022-01-15,Female,All Ages,"40,005","8,363"
2022-01-15,Female,<1 Years,145,7
2022-01-15,Female,1-4 Years,43,5
2022-01-15,Female,5-14 Years,57,10
2022-01-15,Female,15-24 Years,207,31
2022-01-15,Female,25-34 Years,502,93
2022-01-15,Female,35-44 Years,954,209
2022-01-15,Female,45-54 Years,"1,784",511
2022-01-15,Female,55-64 Years,"4,474","1,163"
2022-01-15,Female,65-74 Years,"7,503","1,879"
2022-01-15,Female,75-84 Years,"9,995","2,100"
2022-01-15,Female,85+ Years,"14,341","2,355"
2022-01-22,All Sex,All Ages,"85,592","21,353"
2022-01-22,All Sex,<1 Years,384,17
2022-01-22,All Sex,1-4 Years,70,11
2022-01-22,All Sex,5-14 Years,93,14
2022-01-22,All Sex,15-24 Years,677,64
2022-01-22,All Sex,25-34 Years,"1,596",246
2022-01-22,All Sex,35-44 Years,"2,622",518
2022-01-22,All Sex,45-54 Years,"4,683","1,333"
2022-01-22,All Sex,55-64 Years,"11,249","3,142"
2022-01-22,All Sex,65-74 Years,"17,865","4,895"
2022-01-22,All Sex,75-84 Years,"21,545","5,647"
2022-01-22,All Sex,85+ Years,"24,808","5,466"
2022-01-22,Male,All Ages,"45,311","11,902"
2022-01-22,Male,<1 Years,194,9
2022-01-22,Male,1-4 Years,40,6
2022-01-22,Male,5-14 Years,46,3
2022-01-22,Male,15-24 Years,485,35
2022-01-22,Male,25-34 Years,"1,086",134
2022-01-22,Male,35-44 Years,"1,666",308
2022-01-22,Male,45-54 Years,"2,926",834
2022-01-22,Male,55-64 Years,"6,817","1,913"
2022-01-22,Male,65-74 Years,"10,363","2,862"
2022-01-22,Male,75-84 Years,"11,395","3,128"
2022-01-22,Male,85+ Years,"10,293","2,670"
2022-01-22,Female,All Ages,"40,281","9,451"
2022-01-22,Female,<1 Years,190,8
2022-01-22,Female,1-4 Years,30,5
2022-01-22,Female,5-14 Years,47,11
2022-01-22,Female,15-24 Years,192,29
2022-01-22,Female,25-34 Years,510,112
2022-01-22,Female,35-44 Years,956,210
2022-01-22,Female,45-54 Years,"1,757",499
2022-01-22,Female,55-64 Years,"4,432","1,229"
2022-01-22,Female,65-74 Years,"7,502","2,033"
2022-01-22,Female,75-84 Years,"10,150","2,519"
2022-01-22,Female,85+ Years,"14,515","2,796"
2022-01-29,All Sex,All Ages,"85,006","20,982"
2022-01-29,All Sex,<1 Years,367,14
2022-01-29,All Sex,1-4 Years,68,3
2022-01-29,All Sex,5-14 Years,103,12
2022-01-29,All Sex,15-24 Years,664,43
2022-01-29,All Sex,25-34 Years,"1,539",192
2022-01-29,All Sex,35-44 Years,"2,460",466
2022-01-29,All Sex,45-54 Years,"4,622","1,269"
2022-01-29,All Sex,55-64 Years,"11,030","2,987"
2022-01-29,All Sex,65-74 Years,"17,892","4,850"
2022-01-29,All Sex,75-84 Years,"21,843","5,746"
2022-01-29,All Sex,85+ Years,"24,418","5,400"
2022-01-29,Male,All Ages,"45,228","11,805"
2022-01-29,Male,<1 Years,216,10
2022-01-29,Male,1-4 Years,30,2
2022-01-29,Male,5-14 Years,58,6
2022-01-29,Male,15-24 Years,477,27
2022-01-29,Male,25-34 Years,"1,060",118
2022-01-29,Male,35-44 Years,"1,595",269
2022-01-29,Male,45-54 Years,"2,879",788
2022-01-29,Male,55-64 Years,"6,806","1,782"
2022-01-29,Male,65-74 Years,"10,463","2,879"
2022-01-29,Male,75-84 Years,"11,599","3,328"
2022-01-29,Male,85+ Years,"10,045","2,596"
2022-01-29,Female,All Ages,"39,778","9,177"
2022-01-29,Female,<1 Years,151,4
2022-01-29,Female,1-4 Years,38,1
2022-01-29,Female,5-14 Years,45,6
2022-01-29,Female,15-24 Years,187,16
2022-01-29,Female,25-34 Years,479,74
2022-01-29,Female,35-44 Years,865,197
2022-01-29,Female,45-54 Years,"1,743",481
2022-01-29,Female,55-64 Years,"4,224","1,205"
2022-01-29,Female,65-74 Years,"7,429","1,971"
2022-01-29,Female,75-84 Years,"10,244","2,418"
2022-01-29,Female,85+ Years,"14,373","2,804"
2022-02-05,All Sex,All Ages,"81,128","18,753"
2022-02-05,All Sex,<1 Years,349,7
2022-02-05,All Sex,1-4 Years,61,5
2022-02-05,All Sex,5-14 Years,97,7
2022-02-05,All Sex,15-24 Years,745,48
2022-02-05,All Sex,25-34 Years,"1,494",161
2022-02-05,All Sex,35-44 Years,"2,410",394
2022-02-05,All Sex,45-54 Years,"4,488","1,005"
2022-02-05,All Sex,55-64 Years,"10,514","2,660"
2022-02-05,All Sex,65-74 Years,"16,956","4,424"
2022-02-05,All Sex,75-84 Years,"20,645","5,201"
2022-02-05,All Sex,85+ Years,"23,369","4,841"
2022-02-05,Male,All Ages,"43,269","10,527"
2022-02-05,Male,<1 Years,198,1
2022-02-05,Male,1-4 Years,33,1
2022-02-05,Male,5-14 Years,61,3
2022-02-05,Male,15-24 Years,535,30
2022-02-05,Male,25-34 Years,"1,036",98
2022-02-05,Male,35-44 Years,"1,523",222
2022-02-05,Male,45-54 Years,"2,822",611
2022-02-05,Male,55-64 Years,"6,426","1,595"
2022-02-05,Male,65-74 Years,"9,871","2,555"
2022-02-05,Male,75-84 Years,"11,095","3,044"
2022-02-05,Male,85+ Years,"9,669","2,367"
2022-02-05,Female,All Ages,"37,859","8,226"
